User Name,File Name,WordCountOriginalText,AvgWordLength,DifficultWordCount,NormalAccuarcyPercent,TotalTimeWithoutPausesNormal,TotalTimeWithPausesNormal,WordCountCandidateTextNormal,ShortSilentPauseTimeNormal,ShortSilentPauseCountNormal,LongSilentPauseTimeNormal,LongSilentPauseCountNormal,ShortFilledPauseTimeNormal,ShortFilledPauseCountNormal,LongFilledPauseTimeNormal,LongFilledPauseCountNormal,AverageConfidenceNormal,AverageScoreNormal,RMSConfidenceNormal,RMSScoreNormal,IntonationScoreNormal,TransformAccuarcyPercent,TotalTimeWithoutPausesTransformed,TotalTimeWithPausesTransformed,WordCountCandidateTextTransformeded,ShortSilentPauseTimeTransformed,ShortSilentPauseCountTransformed,LongSilentPauseTimeTransformed,LongSilentPauseCountTransformed,ShortFilledPauseTimeTransformed,ShortFilledPauseCountTransformed,LongFilledPauseTimeTransformed,LongFilledPauseCountTransformed,AverageConfidenceTransformeded,AverageScoreTransformeded,RMSConfidenceTransformeded,RMSScoreTransformeded,IntonationScoreTransformed
100,126,9,4.888889,0,66.66667,3620.0,4010.0,9,390.0,2,0.0,0,0.0,0,0.0,0,77.77778,-2.3062712E8,88.19171,2.95798624E8,0.0,88.88889,3810.0,4030.0,9,220.0,1,0.0,0,0.0,0,0.0,0,88.888885,-2.53920448E8,94.28091,3.0221264E8,0.0
100,127,11,4.0,0,63.636364,3200.0,3420.0,11,220.0,1,0.0,0,0.0,0,0.0,0,63.636364,-1.40418448E8,79.7724,1.91992512E8,83.69499,100.0,3300.0,3510.0,11,210.0,1,0.0,0,0.0,0,0.0,0,100.0,-1.78143936E8,100.0,2.02982288E8,100.0
100,150,12,4.25,0,16.666668,2330.0,3730.0,6,620.0,3,580.0,1,110.0,1,0.0,0,13.076923,-2.4587968E7,33.854893,8.0813728E7,93.83099,16.666668,2490.0,3730.0,6,1050.0,5,0.0,0,110.0,1,0.0,0,15.384615,-2.4008056E7,39.22323,7.9324776E7,100.0
100,429,14,4.142857,1,0.0,4220.0,4220.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,4220.0,4220.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,100.0
100,242,9,6.111111,2,0.0,4120.0,4150.0,8,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,4010.0,4040.0,9,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,93.83099
101,146,6,5.3333335,1,66.66667,2690.0,2790.0,7,100.0,0,0.0,0,0.0,0,0.0,0,80.0,-1.84451904E8,87.74964,2.37820128E8,100.0,33.333336,2710.0,2710.0,6,0.0,0,0.0,0,0.0,0,0.0,0,50.0,-1.56345968E8,70.71068,2.27555456E8,0.0
101,135,9,6.2222223,2,88.88889,3840.0,3880.0,9,40.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.877096E8,94.28091,2.4425608E8,0.0,88.88889,3840.0,3840.0,9,0.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.82740144E8,94.28091,2.37668304E8,0.0
101,130,11,4.818182,0,100.0,4100.0,4340.0,11,190.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.20763456E8,100.0,2.65184768E8,100.0,100.0,4210.0,4380.0,11,170.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.15568432E8,100.0,2.58607552E8,100.0
101,126,9,4.888889,0,66.66667,3620.0,4010.0,9,390.0,2,0.0,0,0.0,0,0.0,0,77.77778,-2.3062712E8,88.19171,2.95798624E8,0.0,88.88889,3810.0,4030.0,9,220.0,1,0.0,0,0.0,0,0.0,0,88.888885,-2.53920448E8,94.28091,3.0221264E8,0.0
101,133,12,5.1666665,0,91.66667,4080.0,4100.0,12,20.0,0,0.0,0,0.0,0,0.0,0,85.0,-4.06322784E8,89.62887,4.78545696E8,100.0,91.66667,4080.0,4100.0,12,20.0,0,0.0,0,0.0,0,0.0,0,91.666664,-3.9505648E8,95.742714,4.66205664E8,65.801
101,146,6,5.3333335,1,66.66667,2690.0,2790.0,7,100.0,0,0.0,0,0.0,0,0.0,0,80.0,-1.84451904E8,87.74964,2.37820128E8,99.01599,33.333336,2710.0,2710.0,6,0.0,0,0.0,0,0.0,0,0.0,0,50.0,-1.56345968E8,70.71068,2.27555456E8,0.0
101,135,9,6.2222223,2,88.88889,3840.0,3880.0,9,40.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.877096E8,94.28091,2.4425608E8,0.0,88.88889,3840.0,3840.0,9,0.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.82740144E8,94.28091,2.37668304E8,0.0
101,130,11,4.818182,0,100.0,4100.0,4340.0,11,190.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.20763456E8,100.0,2.65184768E8,97.99633,100.0,4210.0,4380.0,11,170.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.15568432E8,100.0,2.58607552E8,97.99633
101,126,9,4.888889,0,66.66667,3620.0,4010.0,9,390.0,2,0.0,0,0.0,0,0.0,0,77.77778,-2.3062712E8,88.19171,2.95798624E8,0.0,88.88889,3810.0,4030.0,9,220.0,1,0.0,0,0.0,0,0.0,0,88.888885,-2.53920448E8,94.28091,3.0221264E8,0.0
101,133,12,5.1666665,0,91.66667,4080.0,4100.0,12,20.0,0,0.0,0,0.0,0,0.0,0,85.0,-4.06322784E8,89.62887,4.78545696E8,100.0,91.66667,4080.0,4100.0,12,20.0,0,0.0,0,0.0,0,0.0,0,91.666664,-3.9505648E8,95.742714,4.66205664E8,65.801
101,141,13,4.3846154,0,76.92308,4210.0,4420.0,12,210.0,1,0.0,0,0.0,0,0.0,0,76.92308,-1.3303668E8,87.7058,1.7068768E8,0.0,76.92308,4350.0,4540.0,12,190.0,0,0.0,0,0.0,0,0.0,0,76.92308,-1.29980752E8,87.7058,1.67162656E8,0.0
101,138,10,5.6,1,100.0,3550.0,3640.0,10,90.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.29394096E8,100.0,2.48668256E8,83.69499,100.0,3570.0,3660.0,10,90.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.21172176E8,100.0,2.39763984E8,83.69499
